direction	spBLEU	chrF++	len_ratio
mos_Latn-pbt_Arab	7.6	20.9
mos_Latn-pes_Arab	9.8	24.8
mos_Latn-plt_Latn	8.5	29
mos_Latn-pol_Latn	9.6	25
mos_Latn-por_Latn	13.7	30.6
mos_Latn-prs_Arab	8.6	25.2
mos_Latn-quy_Latn	3.1	20.7
mos_Latn-ron_Latn	11.4	28.2
mos_Latn-run_Latn	8.1	26.6
mos_Latn-rus_Cyrl	11.5	26.5
mos_Latn-sag_Latn	5.9	27.6
mos_Latn-san_Deva	2.9	15.1
mos_Latn-sat_Beng	7.6	14.1
mos_Latn-scn_Latn	6.8	24.2
mos_Latn-shn_Mymr	6.5	23.2
mos_Latn-sin_Sinh	11.2	19.6
mos_Latn-slk_Latn	9.8	25.4
mos_Latn-slv_Latn	9.8	27.3
mos_Latn-smo_Latn	10.7	30.7
mos_Latn-sna_Latn	7.8	27.2
mos_Latn-snd_Arab	8.7	21
mos_Latn-som_Latn	6.9	27
mos_Latn-sot_Latn	7.2	27.3
mos_Latn-spa_Latn	11.1	29.6
mos_Latn-srd_Latn	10.3	28.8
mos_Latn-srp_Cyrl	10.4	26.6
mos_Latn-ssw_Latn	7.1	26.6
mos_Latn-sun_Latn	7.4	25.6
mos_Latn-swe_Latn	11	28.6
mos_Latn-swh_Latn	10.6	30.9
mos_Latn-szl_Latn	7.8	22.8
mos_Latn-tam_Taml	10.7	26
mos_Latn-taq_Latn	2.7	17
mos_Latn-taq_Tfng	3.9	13.7
mos_Latn-tat_Cyrl	9.3	24.1
mos_Latn-tel_Telu	11.4	23.4
mos_Latn-tgk_Cyrl	10.3	25.8
mos_Latn-tgl_Latn	11.2	33.3
mos_Latn-tha_Thai	12.2	21
mos_Latn-tir_Ethi	6.7	12.6
mos_Latn-tpi_Latn	8.3	30.1
mos_Latn-tsn_Latn	9.5	30.4
mos_Latn-tso_Latn	9.7	30.3
mos_Latn-tuk_Latn	6.6	22.1
mos_Latn-tum_Latn	6.1	24.1
mos_Latn-tur_Latn	10.8	26.4
mos_Latn-twi_Latn	6.2	24.2
mos_Latn-tzm_Tfng	9.1	20.5
mos_Latn-uig_Arab	6.4	19.2
mos_Latn-ukr_Cyrl	10.2	24.9
mos_Latn-umb_Latn	2.3	21
mos_Latn-urd_Arab	9.1	23.4
mos_Latn-uzn_Latn	7.7	24.3
mos_Latn-vec_Latn	7.8	25.6
mos_Latn-vie_Latn	13.2	29
mos_Latn-war_Latn	10.3	31.3
mos_Latn-wol_Latn	5	20.5
mos_Latn-xho_Latn	7.7	25.7
mos_Latn-ydd_Hebr	5.6	21.7
mos_Latn-yor_Latn	4.7	17
mos_Latn-yue_Hant	5.8	8.5
mos_Latn-zho_Hans	9.5	10.3
mos_Latn-zho_Hant	4.5	6.1
mos_Latn-zsm_Latn	12.3	33.2
mos_Latn-zul_Latn	9	27.3
mri_Latn-ace_Arab	3.2	13.8
mri_Latn-ace_Latn	7.5	29.9
mri_Latn-acm_Arab	7.5	25.1
mri_Latn-acq_Arab	11.1	23.2
mri_Latn-aeb_Arab	13.5	29.1
mri_Latn-afr_Latn	22.6	44.3
mri_Latn-ajp_Arab	17.7	33.5
mri_Latn-aka_Latn	8.4	29.6
mri_Latn-als_Latn	21.4	41.7
mri_Latn-amh_Ethi	19.9	27.9
mri_Latn-apc_Arab	18.8	34
mri_Latn-arb_Arab	23.5	39
mri_Latn-ars_Arab	13.8	27.2
mri_Latn-ary_Arab	13.4	29.5
mri_Latn-arz_Arab	18.8	34.2
mri_Latn-asm_Beng	14.9	28.3
mri_Latn-ast_Latn	19.5	41.1
mri_Latn-awa_Deva	14.8	31.8
mri_Latn-ayr_Latn	7.1	29.1
mri_Latn-azb_Arab	3.8	21.4
mri_Latn-azj_Latn	15.8	34.1
mri_Latn-bak_Cyrl	18.7	36.3
mri_Latn-bam_Latn	7.2	27.3
mri_Latn-ban_Latn	12.2	35.9
mri_Latn-bel_Cyrl	17.3	32.5
mri_Latn-bem_Latn	9.4	32.6
mri_Latn-ben_Beng	21.4	35.7
mri_Latn-bho_Deva	13.7	31.9
mri_Latn-bjn_Arab	3	10.8
mri_Latn-bjn_Latn	13.4	38.5
mri_Latn-bod_Tibt	6	26.3
mri_Latn-bos_Latn	21.2	40.7
mri_Latn-bug_Latn	6.6	29
mri_Latn-bul_Cyrl	25.4	43.3
mri_Latn-cat_Latn	26.3	45
mri_Latn-ceb_Latn	21.9	45.3
mri_Latn-ces_Latn	21.5	38.7
mri_Latn-cjk_Latn	3.2	22.7
mri_Latn-ckb_Arab	15.6	35.6
mri_Latn-crh_Latn	15.6	35.1
mri_Latn-cym_Latn	28.4	44.8
mri_Latn-dan_Latn	24.9	45.4
mri_Latn-deu_Latn	23.6	43.9
mri_Latn-dik_Latn	4.5	22
mri_Latn-dyu_Latn	2.9	19
mri_Latn-dzo_Tibt	9.4	30.5
mri_Latn-ell_Grek	22.7	37.4
mri_Latn-eng_Latn	33.7	52.6
mri_Latn-epo_Latn	22.8	43.5
mri_Latn-est_Latn	18.8	39.8
mri_Latn-eus_Latn	17.2	38.7
mri_Latn-ewe_Latn	12.4	33.1
mri_Latn-fao_Latn	17.6	36.8
mri_Latn-fij_Latn	18.7	42.4
mri_Latn-fin_Latn	19.2	39.9
mri_Latn-fon_Latn	5.1	19
mri_Latn-fra_Latn	29.4	47.6
mri_Latn-fur_Latn	19.6	38.7
mri_Latn-fuv_Latn	3.9	20.8
mri_Latn-gaz_Latn	9.1	32.2
mri_Latn-gla_Latn	17.9	39.3
mri_Latn-gle_Latn	22.3	41.2
mri_Latn-glg_Latn	22.5	43.1
mri_Latn-grn_Latn	11.8	31.3
mri_Latn-guj_Gujr	20.9	37.3
mri_Latn-hat_Latn	17.6	39
mri_Latn-hau_Latn	19	41.6
mri_Latn-heb_Hebr	22.7	38.2
mri_Latn-hin_Deva	21.7	39.3
mri_Latn-hne_Deva	16.7	35
mri_Latn-hrv_Latn	21	40.9
mri_Latn-hun_Latn	21.1	39.6
mri_Latn-hye_Armn	23.3	38.5
mri_Latn-ibo_Latn	14.5	34.6
mri_Latn-ilo_Latn	17.8	42.8
mri_Latn-ind_Latn	25.8	49.4
mri_Latn-isl_Latn	20.3	37.7
mri_Latn-ita_Latn	21.2	41.7
mri_Latn-jav_Latn	17	41.3
mri_Latn-jpn_Jpan	12.9	19.5
mri_Latn-kab_Latn	11.4	29.4
mri_Latn-kac_Latn	12.4	35.2
mri_Latn-kam_Latn	5.4	24.6
mri_Latn-kan_Knda	22.9	38.7
mri_Latn-kas_Arab	11.1	24.8
mri_Latn-kas_Deva	3.2	14.4
mri_Latn-kat_Geor	22.2	38.2
mri_Latn-kaz_Cyrl	19.7	38.5
mri_Latn-kbp_Latn	7.9	24.6
mri_Latn-kea_Latn	12.6	32
mri_Latn-khk_Cyrl	16.9	34.1
mri_Latn-khm_Khmr	16.3	29.9
mri_Latn-kik_Latn	7.9	26.7
mri_Latn-kin_Latn	17.2	39.8
mri_Latn-kir_Cyrl	18	35.6
mri_Latn-kmb_Latn	4.1	24.1
mri_Latn-kmr_Latn	13	31.9
mri_Latn-knc_Arab	3.9	7.2
mri_Latn-knc_Latn	5	23.3
mri_Latn-kon_Latn	15.6	41.2
mri_Latn-kor_Hang	16.3	23.7
mri_Latn-lao_Laoo	20.1	36.6
mri_Latn-lij_Latn	19.5	36.2
mri_Latn-lim_Latn	14.2	34.9
mri_Latn-lin_Latn	17	42.6
mri_Latn-lit_Latn	19.4	39.7
mri_Latn-lmo_Latn	6.8	27.3
mri_Latn-ltg_Latn	17.9	36
mri_Latn-ltz_Latn	18.9	38.6
mri_Latn-lua_Latn	7.6	31.4
mri_Latn-lug_Latn	9.5	33.6
mri_Latn-luo_Latn	11.8	34.2
mri_Latn-lus_Latn	12	33.5
mri_Latn-lvs_Latn	18.9	39
mri_Latn-mag_Deva	19.6	37.6
mri_Latn-mai_Deva	11.3	29
mri_Latn-mal_Mlym	23.3	38.5
mri_Latn-mar_Deva	16.8	34.8
mri_Latn-min_Latn	16.5	39.5
mri_Latn-mkd_Cyrl	22.6	42.6
mri_Latn-mlt_Latn	27.9	42.9
mri_Latn-mni_Beng	17.9	30.4
mri_Latn-mos_Latn	4.3	20
mri_Latn-mya_Mymr	10.1	24.2
mri_Latn-nld_Latn	20.6	41.8
mri_Latn-nno_Latn	17.1	37.9
mri_Latn-nob_Latn	19.2	41.3
mri_Latn-npi_Deva	17.3	34.6
mri_Latn-nso_Latn	18.5	41.8
mri_Latn-nus_Latn	11.6	26.4
mri_Latn-nya_Latn	12.7	38
mri_Latn-oci_Latn	20.9	39.8
mri_Latn-ory_Orya	18.5	33.7
mri_Latn-pag_Latn	15.1	38.8
mri_Latn-pan_Guru	21.7	35.5
mri_Latn-pap_Latn	20.2	40.7
mri_Latn-pbt_Arab	14.7	30.4
mri_Latn-pes_Arab	20	37.4
mri_Latn-plt_Latn	16.4	41.1
mri_Latn-pol_Latn	19.1	36.5
mri_Latn-por_Latn	27.3	46.1
mri_Latn-prs_Arab	17.2	37.1
mri_Latn-quy_Latn	5.1	26.4
mri_Latn-ron_Latn	25	43.5
mri_Latn-run_Latn	13.6	35
mri_Latn-rus_Cyrl	22.9	39.8
mri_Latn-sag_Latn	8.5	32
mri_Latn-san_Deva	5.4	21.8
mri_Latn-sat_Beng	14.1	22.6
mri_Latn-scn_Latn	14.3	35.3
mri_Latn-shn_Mymr	11	30.2
mri_Latn-sin_Sinh	24.1	33.9
mri_Latn-slk_Latn	21.1	39.4
mri_Latn-slv_Latn	20.8	40.5
mri_Latn-smo_Latn	19.7	42.3
mri_Latn-sna_Latn	14.1	37
mri_Latn-snd_Arab	17.5	33.6
mri_Latn-som_Latn	12.2	35.7
mri_Latn-sot_Latn	14.4	38.1
mri_Latn-spa_Latn	19.9	41.1
mri_Latn-srd_Latn	19.3	40.1
mri_Latn-srp_Cyrl	21.2	39.7
mri_Latn-ssw_Latn	13.3	36.5
mri_Latn-sun_Latn	13.7	36.1
mri_Latn-swe_Latn	24.7	44.4
mri_Latn-swh_Latn	22.7	45.6
mri_Latn-szl_Latn	18.4	35.3
mri_Latn-tam_Taml	21.9	40.7
mri_Latn-taq_Latn	4	21
mri_Latn-taq_Tfng	5	15.9
mri_Latn-tat_Cyrl	19.3	37
mri_Latn-tel_Telu	23.3	39.4
mri_Latn-tgk_Cyrl	21.6	38.8
mri_Latn-tgl_Latn	22.9	47.1
mri_Latn-tha_Thai	24	33.1
mri_Latn-tir_Ethi	12.3	20.4
mri_Latn-tpi_Latn	15.1	38.8
mri_Latn-tsn_Latn	17.7	40.8
mri_Latn-tso_Latn	18.4	41.8
mri_Latn-tuk_Latn	13.4	32.2
mri_Latn-tum_Latn	9.8	31.3
mri_Latn-tur_Latn	21.7	40.7
mri_Latn-twi_Latn	10.8	32.2
mri_Latn-tzm_Tfng	15.7	27.4
mri_Latn-uig_Arab	18.5	34
mri_Latn-ukr_Cyrl	21	38.5
mri_Latn-umb_Latn	3.8	26.4
mri_Latn-urd_Arab	17.9	35.9
mri_Latn-uzn_Latn	17.4	37.8
mri_Latn-vec_Latn	15.2	36.4
mri_Latn-vie_Latn	26.7	44.4
mri_Latn-war_Latn	19.6	42.9
mri_Latn-wol_Latn	7.7	26.6
mri_Latn-xho_Latn	15.7	37.9
mri_Latn-ydd_Hebr	11.5	29.9
mri_Latn-yor_Latn	9.3	23.8
mri_Latn-yue_Hant	10.2	13.1
mri_Latn-zho_Hans	18.9	17
mri_Latn-zho_Hant	8.7	10.5
mri_Latn-zsm_Latn	24.5	48.4
mri_Latn-zul_Latn	18.8	40.8
mya_Mymr-ace_Arab	3	12.7
mya_Mymr-ace_Latn	6.9	30.1
mya_Mymr-acm_Arab	2.8	16.2
mya_Mymr-acq_Arab	14.3	28.9
mya_Mymr-aeb_Arab	13.6	29.7
mya_Mymr-afr_Latn	23.7	47
mya_Mymr-ajp_Arab	18.7	34.2
mya_Mymr-aka_Latn	5.9	25.4
mya_Mymr-als_Latn	24.3	45.1
mya_Mymr-amh_Ethi	19.8	27.5
mya_Mymr-apc_Arab	19.3	34.6
mya_Mymr-arb_Arab	26.1	41.5
mya_Mymr-ars_Arab	19.5	34.7
mya_Mymr-ary_Arab	14.4	30.7
mya_Mymr-arz_Arab	18	33.8
mya_Mymr-asm_Beng	16	29.3
mya_Mymr-ast_Latn	17.3	39.4
mya_Mymr-awa_Deva	12.1	28.2
mya_Mymr-ayr_Latn	6.5	28.6
mya_Mymr-azb_Arab	3	18.3
mya_Mymr-azj_Latn	18.1	36.7
mya_Mymr-bak_Cyrl	20.7	39
mya_Mymr-bam_Latn	5.1	24.5
mya_Mymr-ban_Latn	10.2	34.4
mya_Mymr-bel_Cyrl	18.8	34.3
mya_Mymr-bem_Latn	6.9	29.2
mya_Mymr-ben_Beng	22.6	37.1
mya_Mymr-bho_Deva	13.9	32.2
mya_Mymr-bjn_Arab	3	12.2
mya_Mymr-bjn_Latn	12.5	38.7
mya_Mymr-bod_Tibt	6.2	27.1
mya_Mymr-bos_Latn	23.4	43.8
mya_Mymr-bug_Latn	4.6	25.6
mya_Mymr-bul_Cyrl	29.2	47.8
mya_Mymr-cat_Latn	27.9	47.8
mya_Mymr-ceb_Latn	21.9	46.6
mya_Mymr-ces_Latn	23.8	41
mya_Mymr-cjk_Latn	1.9	19.8
mya_Mymr-ckb_Arab	16.3	36.5
mya_Mymr-crh_Latn	17.7	37.6
mya_Mymr-cym_Latn	28.6	45.8
mya_Mymr-dan_Latn	27.2	48.7
mya_Mymr-deu_Latn	25.3	45.8
mya_Mymr-dik_Latn	3.3	19.7
mya_Mymr-dyu_Latn	1.7	16.6
mya_Mymr-dzo_Tibt	10.2	30.9
mya_Mymr-ell_Grek	24.9	40.1
mya_Mymr-eng_Latn	34.7	56.2
mya_Mymr-epo_Latn	23.4	44.6
mya_Mymr-est_Latn	21	42.3
mya_Mymr-eus_Latn	17.9	39.9
mya_Mymr-ewe_Latn	11.6	32.5
mya_Mymr-fao_Latn	16.1	34.9
mya_Mymr-fij_Latn	15.7	39.8
mya_Mymr-fin_Latn	20.7	41.6
mya_Mymr-fon_Latn	4.6	18.6
mya_Mymr-fra_Latn	30.8	49.9
mya_Mymr-fur_Latn	18.4	37.5
mya_Mymr-fuv_Latn	3.4	20.7
mya_Mymr-gaz_Latn	9.5	33.2
mya_Mymr-gla_Latn	18.2	39.9
mya_Mymr-gle_Latn	22.4	41.6
mya_Mymr-glg_Latn	23.7	45.9
mya_Mymr-grn_Latn	9.4	27.9
mya_Mymr-guj_Gujr	23.4	39.6
mya_Mymr-hat_Latn	19.2	41.8
mya_Mymr-hau_Latn	18.2	41.9
mya_Mymr-heb_Hebr	25.6	41.5
mya_Mymr-hin_Deva	23.7	42.2
mya_Mymr-hne_Deva	18.2	37.9
mya_Mymr-hrv_Latn	23.3	43.9
mya_Mymr-hun_Latn	23.4	42.3
mya_Mymr-hye_Armn	25.3	40.9
mya_Mymr-ibo_Latn	14.1	34.8
mya_Mymr-ilo_Latn	17.2	43.2
mya_Mymr-ind_Latn	28.1	52.6
mya_Mymr-isl_Latn	21.4	39
mya_Mymr-ita_Latn	23.2	44.5
mya_Mymr-jav_Latn	16.5	42
mya_Mymr-jpn_Jpan	12.8	20
mya_Mymr-kab_Latn	11.2	29.3
mya_Mymr-kac_Latn	11.8	35.1
mya_Mymr-kam_Latn	2.6	19.9
mya_Mymr-kan_Knda	25.3	41
mya_Mymr-kas_Arab	11.4	25.3
mya_Mymr-kas_Deva	2.7	13.7
mya_Mymr-kat_Geor	24.4	39.9
mya_Mymr-kaz_Cyrl	20.9	40.2
mya_Mymr-kbp_Latn	5.8	20.9
mya_Mymr-kea_Latn	11.2	30.4
mya_Mymr-khk_Cyrl	20	37.4
mya_Mymr-khm_Khmr	17.6	30.5
mya_Mymr-kik_Latn	5.3	23.4
mya_Mymr-kin_Latn	15.8	38.7
mya_Mymr-kir_Cyrl	20	38.2
mya_Mymr-kmb_Latn	1.9	20.1
mya_Mymr-kmr_Latn	11.8	30.3
mya_Mymr-knc_Arab	4.6	9.2
mya_Mymr-knc_Latn	4.3	22.7
mya_Mymr-kon_Latn	11.8	37.3
mya_Mymr-kor_Hang	18.7	26.5
mya_Mymr-lao_Laoo	23.3	37.4
mya_Mymr-lij_Latn	18.6	35.5
mya_Mymr-lim_Latn	12.6	33.3
mya_Mymr-lin_Latn	15.5	41.9
mya_Mymr-lit_Latn	21.4	42.4
mya_Mymr-lmo_Latn	5.7	27.1
mya_Mymr-ltg_Latn	16.7	34.5
mya_Mymr-ltz_Latn	19.2	39.6
mya_Mymr-lua_Latn	5.7	30.2
mya_Mymr-lug_Latn	8.3	33.3
mya_Mymr-luo_Latn	8.8	30.9
mya_Mymr-lus_Latn	11.1	33
mya_Mymr-lvs_Latn	20.7	41.5
mya_Mymr-mag_Deva	20.2	39.2
mya_Mymr-mai_Deva	12.4	31.4
mya_Mymr-mal_Mlym	24.7	39.3
mya_Mymr-mar_Deva	18.7	36.5
mya_Mymr-min_Latn	15.7	39.8
mya_Mymr-mkd_Cyrl	25.6	46.5
mya_Mymr-mlt_Latn	28	43.7
mya_Mymr-mni_Beng	18.1	30
mya_Mymr-mos_Latn	3.9	19.4
mya_Mymr-mri_Latn	14	37.5
mya_Mymr-nld_Latn	22.9	44.4
mya_Mymr-nno_Latn	16.3	37.7
mya_Mymr-nob_Latn	20.9	43.6
mya_Mymr-npi_Deva	18.3	35.4
mya_Mymr-nso_Latn	15.9	40.3
mya_Mymr-nus_Latn	9.6	24.1
mya_Mymr-nya_Latn	11.1	36.5
mya_Mymr-oci_Latn	21.3	41.4
mya_Mymr-ory_Orya	19.2	34.3
mya_Mymr-pag_Latn	13.5	38.8
mya_Mymr-pan_Guru	24	37.8
mya_Mymr-pap_Latn	20.4	42.1
mya_Mymr-pbt_Arab	15.3	30.9
mya_Mymr-pes_Arab	21.6	39.1
mya_Mymr-plt_Latn	17.4	43.1
mya_Mymr-pol_Latn	21	38.7
mya_Mymr-por_Latn	28.6	48.9
mya_Mymr-prs_Arab	19	39.5
mya_Mymr-quy_Latn	3.9	24.8
mya_Mymr-ron_Latn	27.1	46.1
mya_Mymr-run_Latn	12.5	33.6
mya_Mymr-rus_Cyrl	24.7	42.4
mya_Mymr-sag_Latn	7.2	31.4
mya_Mymr-san_Deva	5.4	22.1
mya_Mymr-sat_Beng	11.8	20.3
mya_Mymr-scn_Latn	12.6	34.1
mya_Mymr-shn_Mymr	11.2	29.5
mya_Mymr-sin_Sinh	26.3	35.3
mya_Mymr-slk_Latn	23.7	42.4
mya_Mymr-slv_Latn	22.5	43.1
mya_Mymr-smo_Latn	17.8	41.2
mya_Mymr-sna_Latn	13.3	36.9
mya_Mymr-snd_Arab	19.1	35.3
mya_Mymr-som_Latn	11.7	35.9
mya_Mymr-sot_Latn	12.4	37.3
mya_Mymr-spa_Latn	21.2	43.6
mya_Mymr-srd_Latn	19.8	41.3
mya_Mymr-srp_Cyrl	23.7	43.2
mya_Mymr-ssw_Latn	11.3	34.3
mya_Mymr-sun_Latn	13	36.8
mya_Mymr-swe_Latn	27.3	47.6
mya_Mymr-swh_Latn	22.4	46.1
mya_Mymr-szl_Latn	17.5	34.2
mya_Mymr-tam_Taml	23.9	42.8
mya_Mymr-taq_Latn	2.9	19.1
mya_Mymr-taq_Tfng	3.8	14.4
mya_Mymr-tat_Cyrl	20.4	38.7
mya_Mymr-tel_Telu	25.1	40.3
mya_Mymr-tgk_Cyrl	22.8	39.8
mya_Mymr-tgl_Latn	23.1	48.5
mya_Mymr-tha_Thai	27.1	35.1
mya_Mymr-tir_Ethi	12.3	20.4
mya_Mymr-tpi_Latn	12	36.4
mya_Mymr-tsn_Latn	16.7	40.4
mya_Mymr-tso_Latn	16.1	39.9
mya_Mymr-tuk_Latn	14.2	33.1
mya_Mymr-tum_Latn	8.3	29.5
mya_Mymr-tur_Latn	24.1	43.9
mya_Mymr-twi_Latn	9	30.3
mya_Mymr-tzm_Tfng	13.7	25.4
mya_Mymr-uig_Arab	16.8	31.9
mya_Mymr-ukr_Cyrl	23.2	41.4
mya_Mymr-umb_Latn	2.1	22.4
mya_Mymr-urd_Arab	20.2	38.3
mya_Mymr-uzn_Latn	20.1	40.1
mya_Mymr-vec_Latn	15.2	38.2
mya_Mymr-vie_Latn	29	47.9
mya_Mymr-war_Latn	18.7	43.9
mya_Mymr-wol_Latn	6.2	24.9
mya_Mymr-xho_Latn	13.3	36.1
mya_Mymr-ydd_Hebr	9.7	29
mya_Mymr-yor_Latn	8.8	22.9
mya_Mymr-yue_Hant	10.9	13.9
mya_Mymr-zho_Hans	16.8	15.7
mya_Mymr-zho_Hant	9.9	11
mya_Mymr-zsm_Latn	25.6	50.9
mya_Mymr-zul_Latn	16.2	38.7
nld_Latn-ace_Arab	4.4	15.9
nld_Latn-ace_Latn	8	32.2
nld_Latn-acm_Arab	4.3	19.4
nld_Latn-acq_Arab	16.6	31.8
nld_Latn-aeb_Arab	13.2	30.1
nld_Latn-afr_Latn	26.9	49.5
nld_Latn-ajp_Arab	23.7	39.2
nld_Latn-aka_Latn	7.7	27.6
nld_Latn-als_Latn	26.2	46.7
nld_Latn-amh_Ethi	21.8	29.4
nld_Latn-apc_Arab	23.1	38.4
nld_Latn-arb_Arab	28.9	44
nld_Latn-ars_Arab	22	37
nld_Latn-ary_Arab	16.1	32
nld_Latn-arz_Arab	22.6	38.1
nld_Latn-asm_Beng	17.8	31.1
nld_Latn-ast_Latn	23.6	46.5
nld_Latn-awa_Deva	15.4	32.1
nld_Latn-ayr_Latn	7.3	29.3
nld_Latn-azb_Arab	3.5	19.3
nld_Latn-azj_Latn	19.5	38
nld_Latn-bak_Cyrl	23.3	41.2
nld_Latn-bam_Latn	6.5	26.9
nld_Latn-ban_Latn	12.6	37.7
nld_Latn-bel_Cyrl	22.4	37.4
nld_Latn-bem_Latn	9.1	32.6
nld_Latn-ben_Beng	25.5	39.3
nld_Latn-bho_Deva	16.4	35.1
nld_Latn-bjn_Arab	4.6	16.7
nld_Latn-bjn_Latn	13.9	40.2
nld_Latn-bod_Tibt	6.7	27.3
nld_Latn-bos_Latn	27	47.3
nld_Latn-bug_Latn	6.3	29.8
nld_Latn-bul_Cyrl	33.3	51
nld_Latn-cat_Latn	32.3	51.5
nld_Latn-ceb_Latn	22.5	46.9
nld_Latn-ces_Latn	28.9	45.8
nld_Latn-cjk_Latn	3.1	22.5
nld_Latn-ckb_Arab	17.7	38
nld_Latn-crh_Latn	19.4	39.3
nld_Latn-cym_Latn	33.8	50.7
nld_Latn-dan_Latn	31.7	52.5
nld_Latn-deu_Latn	31.7	51.2
nld_Latn-dik_Latn	4.6	22
nld_Latn-dyu_Latn	2.4	17.5
nld_Latn-dzo_Tibt	10.9	32.1
nld_Latn-ell_Grek	28.2	42.6
nld_Latn-eng_Latn	38.9	59
nld_Latn-epo_Latn	28.2	49
nld_Latn-est_Latn	25.2	46.3
nld_Latn-eus_Latn	20.5	42.4
nld_Latn-ewe_Latn	13.3	34.4
nld_Latn-fao_Latn	21	40.5
nld_Latn-fij_Latn	18	42.2
nld_Latn-fin_Latn	25.9	46.3
nld_Latn-fon_Latn	5.2	19.4
nld_Latn-fra_Latn	37.2	54.9
nld_Latn-fur_Latn	25.8	45.3
nld_Latn-fuv_Latn	4.5	21.6
nld_Latn-gaz_Latn	9.3	33.3
nld_Latn-gla_Latn	21.2	42.9
nld_Latn-gle_Latn	27.1	46.2
nld_Latn-glg_Latn	28	49.6
nld_Latn-grn_Latn	11.3	30.6
nld_Latn-guj_Gujr	24.9	40.7
nld_Latn-hat_Latn	20.7	42.8
nld_Latn-hau_Latn	18.1	41.5
nld_Latn-heb_Hebr	30.6	45.3
nld_Latn-hin_Deva	26.2	44
nld_Latn-hne_Deva	20.8	40.1
nld_Latn-hrv_Latn	27.2	47.4
nld_Latn-hun_Latn	27.9	46.5
nld_Latn-hye_Armn	29.4	43.6
nld_Latn-ibo_Latn	14.8	35.4
nld_Latn-ilo_Latn	19.8	45
nld_Latn-ind_Latn	30.5	54.7
nld_Latn-isl_Latn	24.5	42.1
nld_Latn-ita_Latn	28.5	49
nld_Latn-jav_Latn	18.4	43.9
nld_Latn-jpn_Jpan	15.7	22.8
nld_Latn-kab_Latn	11.7	30.3
nld_Latn-kac_Latn	11.6	34.6
nld_Latn-kam_Latn	5.1	24.8
nld_Latn-kan_Knda	27.4	42.6
nld_Latn-kas_Arab	13.2	27.4
nld_Latn-kas_Deva	3.2	14.6
nld_Latn-kat_Geor	28	42.4
nld_Latn-kaz_Cyrl	23.9	42.5
nld_Latn-kbp_Latn	9.4	26.1
nld_Latn-kea_Latn	14.5	35
nld_Latn-khk_Cyrl	20.3	37.5
nld_Latn-khm_Khmr	18.4	32.2
nld_Latn-kik_Latn	9.9	30.7
nld_Latn-kin_Latn	18.7	42.2
nld_Latn-kir_Cyrl	22.2	39.8
nld_Latn-kmb_Latn	3.8	24
nld_Latn-kmr_Latn	13.9	32.9
nld_Latn-knc_Arab	5.5	9.5
nld_Latn-knc_Latn	6	24.6
nld_Latn-kon_Latn	15.4	41.5
nld_Latn-kor_Hang	20.4	28
nld_Latn-lao_Laoo	23.5	38.8
nld_Latn-lij_Latn	22.8	40.7
nld_Latn-lim_Latn	17.1	39.6
nld_Latn-lin_Latn	17.5	43.9
nld_Latn-lit_Latn	25.8	46.6
nld_Latn-lmo_Latn	7.2	29.6
nld_Latn-ltg_Latn	23.1	42.1
nld_Latn-ltz_Latn	24	44.4
nld_Latn-lua_Latn	7.8	32.2
nld_Latn-lug_Latn	9.6	34.2
nld_Latn-luo_Latn	11.5	34.7
nld_Latn-lus_Latn	11.9	34.5
nld_Latn-lvs_Latn	24.4	45.3
nld_Latn-mag_Deva	23.7	42.6
nld_Latn-mai_Deva	14.5	32.8
nld_Latn-mal_Mlym	25.4	39.5
nld_Latn-mar_Deva	20.1	37.5
nld_Latn-min_Latn	17.9	42.3
nld_Latn-mkd_Cyrl	29.1	49.1
nld_Latn-mlt_Latn	31.3	48.1
nld_Latn-mni_Beng	20.3	32.2
nld_Latn-mos_Latn	5.1	21.8
nld_Latn-mri_Latn	15.8	39.3
nld_Latn-mya_Mymr	12.8	26.7
nld_Latn-nno_Latn	21.2	43.4
nld_Latn-nob_Latn	26.1	48.2
nld_Latn-npi_Deva	20.4	37.7
nld_Latn-nso_Latn	17.8	42.3
nld_Latn-nus_Latn	11.9	26.5
nld_Latn-nya_Latn	12.7	38.6
nld_Latn-oci_Latn	25.7	45.5
nld_Latn-ory_Orya	20.8	35.3
nld_Latn-pag_Latn	16.2	40.9
nld_Latn-pan_Guru	24.8	37.9
nld_Latn-pap_Latn	26.7	47.4
nld_Latn-pbt_Arab	15.8	32
nld_Latn-pes_Arab	24	41
nld_Latn-plt_Latn	19	44.3
nld_Latn-pol_Latn	24.8	42.4
nld_Latn-por_Latn	32	51.5
nld_Latn-prs_Arab	21.6	41.8
nld_Latn-quy_Latn	4.8	25.8
nld_Latn-ron_Latn	29.4	48.9
nld_Latn-run_Latn	15.2	37.1
nld_Latn-rus_Cyrl	29	46.1
nld_Latn-sag_Latn	8.7	32.9
nld_Latn-san_Deva	5.9	22.7
nld_Latn-sat_Beng	13.8	21.9
nld_Latn-scn_Latn	16.5	38.9
nld_Latn-shn_Mymr	11.9	30.8
nld_Latn-sin_Sinh	27	35.1
nld_Latn-slk_Latn	28.4	46.6
nld_Latn-slv_Latn	27.1	47.3
nld_Latn-smo_Latn	19.1	42.9
nld_Latn-sna_Latn	14.4	38.2
nld_Latn-snd_Arab	20.6	36.5
nld_Latn-som_Latn	12.7	36.7
nld_Latn-sot_Latn	14	38.9
